stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10621,58625,NB LONSDALE AVE FS E 19 ST,LONSDALE AVE @ E 19TH ST,49.326626,-123.072103,ZN 99, ,0,
4242,54196,LONSDALE QUAY BAY 3,LONSDALE QUAY @ BAY 3,49.310752,-123.082751,ZN 99, ,0,
4186,54142,NB LONSDALE AVE FS E 2 ST,LONSDALE AVE @ E 2ND ST,49.313011,-123.077304,ZN 99, ,0,
4187,54143,NB LONSDALE AVE FS E 4 ST,LONSDALE AVE @ E 4TH ST,49.314475,-123.075821,ZN 99, ,0,
4188,54144,NB LONSDALE AVE AT E KEITH RD,LONSDALE AVE @ E KEITH RD,49.316942,-123.073316,ZN 99, ,0,
4189,54145,NB LONSDALE AVE NS E 8 ST,LONSDALE AVE @ E 8TH ST,49.317663,-123.072601,ZN 99, ,0,
4190,54146,NB LONSDALE AVE FS E 13 ST,LONSDALE AVE @ E 13TH ST,49.320357,-123.072255,ZN 99, ,0,
4243,54197,NB LONSDALE AVE FS E 15 ST,LONSDALE AVE @ E 15TH ST,49.322464,-123.072198,ZN 99, ,0,
4244,54198,NB LONSDALE AVE FS E 17 ST,LONSDALE AVE @ E 17TH ST,49.324592,-123.072122,ZN 99, ,0,
4246,54200,NB LONSDALE AVE FS E 21 ST,LONSDALE AVE @ E 21ST ST,49.328620,-123.072030,ZN 99, ,0,
4247,54201,NB LONSDALE AVE NS E 23 ST,LONSDALE AVE @ E 23RD ST,49.330025,-123.071991,ZN 99, ,0,
4248,54202,NB LONSDALE AVE FS E 27 ST,LONSDALE AVE @ E 27TH ST,49.334503,-123.071870,ZN 99, ,0,
4249,54203,EB E 29 ST FS LONSDALE AVE,E 29TH ST @ LONSDALE AVE,49.335572,-123.071305,ZN 99, ,0,
4288,54241,WB E 29 ST FS FROMME RD,E 29TH ST @ FROMME RD,49.335534,-123.044265,ZN 99, ,0,
4289,54242,WB E 29 ST FS SAINT CHRISTOPHERS RD,E 29TH ST @ SAINT CHRISTOPHERS RD,49.335555,-123.046388,ZN 99, ,0,
4290,54243,WB E 29 ST FS WILLIAM AVE,E 29TH ST @ WILLIAM AVE,49.335594,-123.051387,ZN 99, ,0,
4291,54244,WB E 29 ST FS ROYAL AVE,E 29TH ST @ ROYAL AVE,49.335634,-123.055215,ZN 99, ,0,
4292,54245,WB E 29 ST AT SOMERSET ST,E 29TH ST @ SOMERSET ST,49.335671,-123.059425,ZN 99, ,0,
4293,54246,WB E 29 ST FS SAINT ANDREWS AVE,E 29TH ST @ SAINT ANDREWS AVE,49.335691,-123.065242,ZN 99, ,0,
4294,54247,WB E 29 ST FS SAINT GEORGES AVE,E 29TH ST @ SAINT GEORGES AVE,49.335692,-123.069292,ZN 99, ,0,
4295,54248,SB LONSDALE AVE FS W 29 ST,LONSDALE AVE @ W 29TH ST,49.335312,-123.072123,ZN 99, ,0,
4296,54249,SB LONSDALE AVE FS W 27 ST,LONSDALE AVE @ W 27TH ST,49.333811,-123.072162,ZN 99, ,0,
4297,54250,SB LONSDALE AVE FS W 23 ST,LONSDALE AVE @ W 23RD ST,49.329781,-123.072264,ZN 99, ,0,
4299,54252,SB LONSDALE AVE FS W 19 ST,LONSDALE AVE @ W 19TH ST,49.325940,-123.072367,ZN 99, ,0,
4300,54253,SB LONSDALE AVE FS W 17 ST,LONSDALE AVE @ W 17TH ST,49.323860,-123.072420,ZN 99, ,0,
4301,54254,SB LONSDALE AVE FS W 15 ST,LONSDALE AVE @ W 15TH ST,49.321699,-123.072482,ZN 99, ,0,
4200,54155,SB LONSDALE AVE FS W 13 ST,LONSDALE AVE @ W 13TH ST,49.319603,-123.072528,ZN 99, ,0,
4203,54158,SB LONSDALE AVE FS W 5 ST,LONSDALE AVE @ W 5TH ST,49.314819,-123.075818,ZN 99, ,0,
4298,54251,SB LONSDALE AVE FS W 21 ST,LONSDALE AVE @ W 21ST ST,49.327967,-123.072286,ZN 99, ,0,
4201,58166,SB LONSDALE AVE AT W KEITH RD,LONSDALE AVE @ W KEITH RD,49.316896,-123.073701,ZN 99, ,0,
4303,54256,NB LONSDALE AVE FS E WINDSOR RD,LONSDALE AVE @ E WINDSOR RD,49.338617,-123.071849,ZN 99, ,0,
4304,54257,EB E OSBORNE RD FS LONSDALE AVE,E OSBORNE RD @ LONSDALE AVE,49.340108,-123.071012,ZN 99, ,0,
4305,54258,EB E OSBORNE RD FS SAINT GEORGES AVE,E OSBORNE RD @ SAINT GEORGES AVE,49.340097,-123.068050,ZN 99, ,0,
4306,54259,EB E OSBORNE RD FS SAINT ANDREWS AVE,E OSBORNE RD @ SAINT ANDREWS AVE,49.340086,-123.064294,ZN 99, ,0,
4307,54260,EB E OSBORNE RD FS REGENT AVE,E OSBORNE RD @ REGENT AVE,49.340064,-123.060119,ZN 99, ,0,
4308,54261,NB PRINCESS AVE FS E OSBORNE RD,PRINCESS AVE @ E OSBORNE RD,49.340563,-123.057735,ZN 99, ,0,
4309,54262,NB PRINCESS AVE NS WELLINGTON DR,PRINCESS AVE @ WELLINGTON DR,49.342615,-123.057642,ZN 99, ,0,
4310,54263,NB PRINCESS AVE AT 3800 BLOCK,PRINCESS AVE @ 3800 BLOCK,49.344390,-123.056474,ZN 99, ,0,
4311,54264,NB PRINCESS AVE FS REGAL CRES,PRINCESS AVE @ REGAL CRES,49.344583,-123.054099,ZN 99, ,0,
4312,54265,WB E BRAEMAR RD AT 700 BLOCK,E BRAEMAR RD @ 700 BLOCK,49.345476,-123.055146,ZN 99, ,0,
4313,54266,WB E BRAEMAR RD AT REGENT AVE,E BRAEMAR RD @ REGENT AVE,49.345467,-123.060185,ZN 99, ,0,
4314,54267,WB E BRAEMAR RD FS BRAEMAR PL,E BRAEMAR RD @ BRAEMAR PL,49.344559,-123.063299,ZN 99, ,0,
4315,54268,WB E BRAEMAR RD AT 200 BLOCK,E BRAEMAR RD @ 200 BLOCK,49.343593,-123.066137,ZN 99, ,0,
4316,54269,WB E BRAEMAR RD NS SAINT GEORGES AVE,E BRAEMAR RD @ SAINT GEORGES AVE,49.343295,-123.068082,ZN 99, ,0,
4318,54271,NB LONSDALE AVE NS E ROCKLAND RD,LONSDALE AVE @ E ROCKLAND RD,49.344909,-123.071765,ZN 99, ,0,
4319,54272,SB PROSPECT RD FS W ROCKLAND RD,PROSPECT RD @ W ROCKLAND RD,49.344826,-123.073759,ZN 99, ,0,
4524,54474,NB LONSDALE AVE FS E KINGS RD,LONSDALE AVE @ E KINGS RD,49.337683,-123.071866,ZN 99, ,0,
4317,54270,NB LONSDALE AVE FS E BRAEMAR RD,LONSDALE AVE @ E BRAEMAR RD,49.343564,-123.071801,ZN 99, ,0,
4372,54324,EB E KEITH RD FS SUTHERLAND AVE,E KEITH RD @ SUTHERLAND AVE,49.313391,-123.053994,ZN 99, ,0,
4373,54325,EB E KEITH RD FS HENDRY AVE,E KEITH RD @ HENDRY AVE,49.313365,-123.051379,ZN 99, ,0,
4374,54326,EB E KEITH RD FS ADDERLEY ST,E KEITH RD @ ADDERLEY ST,49.313317,-123.048554,ZN 99, ,0,
4375,54327,EB E KEITH RD FS CLOVERLEY ST,E KEITH RD @ CLOVERLEY ST,49.313273,-123.045820,ZN 99, ,0,
4376,54328,EB E KEITH RD FS SHAVINGTON ST,E KEITH RD @ SHAVINGTON ST,49.313256,-123.043226,ZN 99, ,0,
4381,54333,PHIBBS EXCHANGE BAY 11,PHIBBS EXCHANGE @ BAY 11,49.305140,-123.028313,ZN 99, ,0,
11600,54329,SB BROOKSBANK AVE FS E KEITH RD,BROOKSBANK AVE @ E KEITH RD,49.312833,-123.040448,ZN 99, ,0,
11603,54330,SB BROOKSBANK AVE NS E 4 ST,BROOKSBANK AVE @ E 4TH ST,49.309616,-123.040536,ZN 99, ,0,
11602,54331,SB BROOKSBANK AVE FS E 3 ST,BROOKSBANK AVE @ E 3RD ST,49.308076,-123.040574,ZN 99, ,0,
11594,54332,EB MAIN ST FS LYNN AVE,MAIN ST @ LYNN AVE,49.306303,-123.036502,ZN 99, ,0,
4371,59226,EB E KEITH RD FS E GRAND BLVD,E KEITH RD @ GRAND BLVD EAST,49.313424,-123.056138,ZN 99, ,0,
4354,54306,EB EDGEMONT BLVD FS SUNSET BLVD,EDGEMONT BLVD @ SUNSET BLVD,49.340899,-123.106696,ZN 99, ,0,
4349,54301,SB CAPILANO RD FS EDGEWOOD RD,CAPILANO RD @ EDGEWOOD RD,49.350572,-123.108052,ZN 99, ,0,
4347,54299,SB CAPILANO RD FS TEVIOT PL,CAPILANO RD @ TEVIOT PL,49.354149,-123.106770,ZN 99, ,0,
4348,54300,SB CAPILANO RD NS HANDSWORTH RD,CAPILANO RD @ HANDSWORTH RD,49.352730,-123.107329,ZN 99, ,0,
4350,54302,SB CAPILANO RD FS ELDON RD,CAPILANO RD @ ELDON RD,49.346858,-123.111413,ZN 99, ,0,
4353,54305,EB EDGEMONT BLVD FS RIVIERE PL,EDGEMONT BLVD @ RIVIERE PL,49.343454,-123.111210,ZN 99, ,0,
12374,60111,EB W QUEENS RD FS DEL RIO DR,W QUEENS RD @ DEL RIO DR,49.336521,-123.092783,ZN 99, ,0,
4337,54290,GROUSE MOUNTAIN SKYRIDE,GROUSE MOUNTAIN @ SKYRIDE,49.372150,-123.099142,ZN 99, ,0,
4338,54291,SB NANCY GREENE WAY AT N GROUSEWOODS DR,NANCY GREENE WAY @ N GROUSEWOODS DR,49.368348,-123.100261,ZN 99, ,0,
4339,54292,SB NANCY GREENE WAY NS S GROUSEWOODS DR,NANCY GREENE WAY @ S GROUSEWOODS DR,49.366256,-123.101930,ZN 99, ,0,
4340,54293,SB NANCY GREENE WAY NS BLUE GROUSE WAY,NANCY GREENE WAY @ BLUE GROUSE WAY,49.364055,-123.103364,ZN 99, ,0,
4341,58049,SB CAPILANO RD FS CLEMENTS AVE,CAPILANO RD @ CLEMENTS AVE,49.357688,-123.106787,ZN 99, ,0,
4355,54307,EB EDGEMONT BLVD FS RIDGEWOOD DR,EDGEMONT BLVD @ RIDGEWOOD DR,49.338785,-123.103816,ZN 99, ,0,
4356,54308,EB EDGEMONT BLVD FS HIGHLAND BLVD,EDGEMONT BLVD @ HIGHLAND BLVD,49.337217,-123.101685,ZN 99, ,0,
4357,54309,EB W QUEENS RD FS EDGEMONT BLVD,W QUEENS RD @ EDGEMONT BLVD,49.336585,-123.100190,ZN 99, ,0,
4358,54310,EB W QUEENS RD AT GRIFFIN PL,W QUEENS RD @ GRIFFIN PL,49.336538,-123.094807,ZN 99, ,0,
4360,54312,EB W QUEENS RD FS WESTVIEW DR,W QUEENS RD @ WESTVIEW DR,49.336512,-123.087269,ZN 99, ,0,
4361,54313,EB W QUEENS RD FS LARSON RD,W QUEENS RD @ LARSON RD,49.336502,-123.083972,ZN 99, ,0,
4362,54314,EB W QUEENS RD FS JONES AVE,W QUEENS RD @ JONES AVE,49.336493,-123.081023,ZN 99, ,0,
4363,54315,EB W QUEENS RD FS MAHON AVE,W QUEENS RD @ MAHON AVE,49.336489,-123.078425,ZN 99, ,0,
4364,54316,EB W QUEENS RD FS CHESTERFIELD AVE,W QUEENS RD @ CHESTERFIELD AVE,49.336461,-123.074313,ZN 99, ,0,
4365,54317,EB E KEITH RD FS LONSDALE AVE,E KEITH RD @ LONSDALE AVE,49.316210,-123.073504,ZN 99, ,0,
4366,54318,EB E KEITH RD FS SAINT GEORGES AVE,E KEITH RD @ SAINT GEORGES AVE,49.315255,-123.070211,ZN 99, ,0,
4367,54319,EB E KEITH RD FS SAINT ANDREWS AVE,E KEITH RD @ SAINT ANDREWS AVE,49.313987,-123.067295,ZN 99, ,0,
4368,54320,EB E KEITH RD FS SAINT DAVIDS AVE,E KEITH RD @ SAINT DAVIDS AVE,49.313540,-123.065334,ZN 99, ,0,
4369,54321,EB E KEITH RD FS RIDGEWAY AVE,E KEITH RD @ RIDGEWAY AVE,49.313508,-123.062738,ZN 99, ,0,
4370,54322,EB E KEITH RD FS MOODY AVE,E KEITH RD @ MOODY AVE,49.313474,-123.059738,ZN 99, ,0,
4384,54336,WB E KEITH RD FS BROOKSBANK AVE,E KEITH RD @ BROOKSBANK AVE,49.313357,-123.040973,ZN 99, ,0,
4385,54337,WB E KEITH RD FS SHAVINGTON ST,E KEITH RD @ SHAVINGTON ST,49.313392,-123.044085,ZN 99, ,0,
4386,54338,WB E KEITH RD FS CLOVERLEY ST,E KEITH RD @ CLOVERLEY ST,49.313426,-123.046433,ZN 99, ,0,
4387,54339,WB E KEITH RD FS ADDERLEY ST,E KEITH RD @ ADDERLEY ST,49.313456,-123.049318,ZN 99, ,0,
4388,54340,WB E KEITH RD FS HENDRY AVE,E KEITH RD @ HENDRY AVE,49.313495,-123.052457,ZN 99, ,0,
4391,54343,WB E KEITH RD FS W GRAND BLVD,E KEITH RD @ W GRAND BLVD,49.313585,-123.058095,ZN 99, ,0,
4392,54344,WB E KEITH RD FS MOODY AVE,E KEITH RD @ MOODY AVE,49.313621,-123.060973,ZN 99, ,0,
4393,54345,WB E KEITH RD FS RIDGEWAY AVE,E KEITH RD @ RIDGEWAY AVE,49.313659,-123.063643,ZN 99, ,0,
4394,54346,WB E KEITH RD FS SAINT ANDREWS AVE,E KEITH RD @ SAINT ANDREWS AVE,49.314552,-123.067727,ZN 99, ,0,
4395,54347,WB E KEITH RD FS SAINT GEORGES AVE,E KEITH RD @ SAINT GEORGES AVE,49.315920,-123.070797,ZN 99, ,0,
4398,54350,WB W QUEENS RD FS LONSDALE AVE,W QUEENS RD @ LONSDALE AVE,49.336578,-123.072813,ZN 99, ,0,
4399,54351,WB W QUEENS RD FS CHESTERFIELD AVE,W QUEENS RD @ CHESTERFIELD AVE,49.336595,-123.077605,ZN 99, ,0,
4400,54352,WB W QUEENS RD FS MAHON AVE,W QUEENS RD @ MAHON AVE,49.336616,-123.079950,ZN 99, ,0,
4401,54353,WB W QUEENS RD FS JONES AVE,W QUEENS RD @ JONES AVE,49.336609,-123.082772,ZN 99, ,0,
4403,54355,WB W QUEENS RD NS DELBROOK AVE,W QUEENS RD @ DELBROOK AVE,49.336620,-123.087189,ZN 99, ,0,
4405,54357,WB W QUEENS RD FS THORNCLIFFE DR,W QUEENS RD @ THORNCLIFFE DR,49.336670,-123.096151,ZN 99, ,0,
4406,54358,WB W QUEENS RD FS COLWOOD DR,W QUEENS RD @ COLWOOD DR,49.336681,-123.098293,ZN 99, ,0,
4407,54359,SB HIGHLAND BLVD FS WOODBINE DR,HIGHLAND BLVD @ WOODBINE DR,49.337900,-123.101407,ZN 99, ,0,
4419,54370,NB CAPILANO RD FS MONTROYAL BLVD,CAPILANO RD @ MONTROYAL BLVD,49.356466,-123.106088,ZN 99, ,0,
4420,54371,NB NANCY GREENE WAY FS PROSPECT AVE,NANCY GREENE WAY @ PROSPECT AVE,49.359304,-123.105744,ZN 99, ,0,
4422,54373,NB NANCY GREENE WAY FS S GROUSEWOODS DR,NANCY GREENE WAY @ GROUSEWOODS DR,49.366284,-123.101733,ZN 99, ,0,
4423,54374,NB NANCY GREENE WAY FS N GROUSEWOODS DR,NANCY GREENE WAY @ GROUSEWOODS DR,49.368777,-123.099815,ZN 99, ,0,
11595,59111,WB MAIN ST FS HARBOUR AVE,MAIN ST @ HARBOUR AVE,49.306096,-123.034950,ZN 99, ,0,
11604,54334,NB BROOKSBANK AVE FS E 3 ST,BROOKSBANK AVE @ E 3RD ST,49.308549,-123.040349,ZN 99, ,0,
11605,54335,NB BROOKSBANK AVE FS E 5 ST,BROOKSBANK AVE @ E 5TH ST,49.310559,-123.040303,ZN 99, ,0,
12122,53643,NB NANCY GREENE WAY FS WOODCHUCK PLACE,NANCY GREENE WAY @ WOODCHUCK PL,49.364701,-123.102830,ZN 99, ,0,
12349,60115,WB E KEITH RD FS SUTHERLAND AVE,E KEITH RD @ SUTHERLAND AVE,49.313555,-123.055178,ZN 99, ,0,
12350,60110,WB W QUEENS RD FS DEL RIO DR,W QUEENS RD @ DEL RIO DR,49.336658,-123.093395,ZN 99, ,0,
4409,54361,WB EDGEMONT BLVD FS SUNSET BLVD,EDGEMONT BLVD @ SUNSET BLVD,49.341508,-123.107166,ZN 99, ,0,
4410,54362,WB EDGEMONT BLVD NS CAPILANO RD,EDGEMONT BLVD @ CAPILANO RD,49.343661,-123.111635,ZN 99, ,0,
4414,54365,NB CAPILANO RD FS EDGEMONT BLVD,CAPILANO RD @ EDGEMONT BLVD,49.344119,-123.111580,ZN 99, ,0,
4415,54366,NB CAPILANO RD FS MOUNT CROWN RD,CAPILANO RD @ MT CROWN RD,49.345601,-123.110999,ZN 99, ,0,
4416,54367,NB CAPILANO RD FS ELDON RD,CAPILANO RD @ ELDON RD,49.347433,-123.111200,ZN 99, ,0,
4417,54368,NB CAPILANO RD FS EDGEWOOD RD,CAPILANO RD @ EDGEWOOD RD,49.351104,-123.107652,ZN 99, ,0,
4418,54369,NB CAPILANO RD FS HANDSWORTH RD,CAPILANO RD @ HANDSWORTH RD,49.352871,-123.107029,ZN 99, ,0,
4437,54388,WB W 22 ST FS PEMBERTON AVE,W 22ND ST @ PEMBERTON AVE,49.329962,-123.107885,ZN 99, ,0,
4438,54389,WB W 22 ST FS PHILIP AVE,W 22ND ST @ PHILIP AVE,49.330029,-123.113634,ZN 99, ,0,
4440,54391,NB CAPILANO RD FS WOODS DR,CAPILANO RD @ WOODS DR,49.334990,-123.115741,ZN 99, ,0,
4352,54304,NB CAPILANO RD AT 3600 BLOCK,CAPILANO RD @ 3600 BLOCK,49.342653,-123.113437,ZN 99, ,0,
11367,54382,WB MARINE DR NS HAMILTON AVE,MARINE DR @ HAMILTON AVE,49.323076,-123.099600,ZN 99, ,0,
4426,54377,NB FORBES AVE FS W 1 ST,FORBES AVE @ W 1ST ST,49.315326,-123.085772,ZN 99, ,0,
11727,61582,WB W 3 ST FS MISSION RD,W 3RD ST @ MISSION RD,49.318364,-123.088085,ZN 99, ,0,
4441,54392,NB CAPILANO RD FS PAISLEY RD,CAPILANO RD @ PAISLEY RD,49.336685,-123.115441,ZN 99, ,0,
4599,54547,NB CAPILANO RD FS RIDGEWOOD DR,CAPILANO RD @ RIDGEWOOD DR,49.339994,-123.114327,ZN 99, ,0,
4459,54410,LONSDALE QUAY BAY 8,LONSDALE QUAY @ BAY 8,49.310903,-123.082739,ZN 99, ,0,
4424,54375,WB W ESPLANADE FS ROGERS AVE,W ESPLANADE AVE @ ROGERS AVE,49.312000,-123.081387,ZN 99, ,0,
4427,54378,WB MARINE DR FS BEWICKE AVE,MARINE DR @ BEWICKE AVE,49.320805,-123.093249,ZN 99, ,0,
4429,54380,WB MARINE DR FS FELL AVE,MARINE DR @ FELL AVE,49.321510,-123.095263,ZN 99, ,0,
4430,54381,WB MARINE DR NS HANES AVE,MARINE DR @ HANES AVE,49.322272,-123.097422,ZN 99, ,0,
4432,54383,NB MACKAY AVE FS MARINE DR,MACKAY AVE @ MARINE DR,49.323925,-123.101014,ZN 99, ,0,
4433,54384,NB MACKAY AVE FS W 19 ST,MACKAY AVE @ W 19TH ST,49.326757,-123.100519,ZN 99, ,0,
4434,54385,NB MACKAY AVE AT 2000 BLOCK,MACKAY AVE @ 2000 BLOCK,49.328368,-123.101385,ZN 99, ,0,
4435,54386,WB W 22 ST NS CORTELL ST,W 22ND ST @ CORTELL ST,49.329874,-123.102760,ZN 99, ,0,
4436,54387,WB W 22 ST FS LLOYD AVE,W 22ND ST @ LLOYD AVE,49.329944,-123.105226,ZN 99, ,0,
4446,54397,SB CAPILANO RD AT 3500 BLOCK,CAPILANO RD @ 3500 BLOCK,49.341789,-123.113936,ZN 99, ,0,
4439,54390,EB W 22 ST FS PHILIP AVE,W 22ND ST @ PHILIP AVE,49.329911,-123.112617,ZN 99, ,0,
4449,54400,EB W 22 ST FS BRIDGMAN AVE,W 22ND ST @ BRIDGMAN AVE,49.329872,-123.109984,ZN 99, ,0,
4450,54401,EB W 22 ST FS PEMBERTON AVE,W 22ND ST @ PEMBERTON AVE,49.329851,-123.107185,ZN 99, ,0,
4451,54402,EB W 22 ST FS LLOYD AVE,W 22ND ST @ LLOYD AVE,49.329816,-123.104365,ZN 99, ,0,
4452,54403,SB MACKAY AVE NS W 21 ST,MACKAY AVE @ W 21 ST,49.328769,-123.101825,ZN 99, ,0,
4453,54404,SB MACKAY AVE NS W 19 ST,MACKAY AVE @ W 19TH ST,49.326656,-123.100669,ZN 99, ,0,
4458,54409,EB W ESPLANADE FS SEMISCH AVE,W ESPLANADE @ SEMISCH AVE,49.312895,-123.083972,ZN 99, ,0,
11708,54406,SB LLOYD AVE FS W 17 ST,LLOYD AVE @ W 17TH ST,49.324370,-123.105024,ZN 99, ,0,
11929,61553,EB W 3 ST NS BEWICKE AVE,W 3RD ST @ BEWICKE AVE,49.320030,-123.091768,ZN 99, ,0,
12025,61909,SB FORBES AVE FS W 1 ST,FORBES AVE @ W 1 ST,49.314507,-123.086018,ZN 99, ,0,
4448,54399,SB CAPILANO RD FS PAISLEY RD,CAPILANO RD @ PAISLEY RD,49.336005,-123.115899,ZN 99, ,0,
11726,61583,EB W 3 ST NS MISSION RD,W 3RD ST @ MISSION RD,49.318000,-123.087728,ZN 99, ,0,
4447,54398,SB CAPILANO RD NS RIDGEWOOD DR,CAPILANO RD @ RIDGEWOOD DR,49.339837,-123.114591,ZN 99, ,0,
4442,54393,EB W 3 ST FS FORBES AVE,W 3RD ST @ FORBES AVE,49.316761,-123.084870,ZN 99, ,0,
4443,54394,EB W 3 ST FS MAHON AVE,W 3RD ST @ MAHON AVE,49.315826,-123.082702,ZN 99, ,0,
4469,54419,SB CHESTERFIELD AVE FS W 3 ST,CHESTERFIELD AVE @ W 3RD ST,49.314493,-123.080587,ZN 99, ,0,
4470,54420,SB CHESTERFIELD AVE FS W 1 ST,CHESTERFIELD AVE @ W 1ST ST,49.312970,-123.082165,ZN 99, ,0,
4212,54167,EB E 3 ST FS LONSDALE AVE,E 3RD ST @ LONSDALE AVE,49.313157,-123.076579,ZN 99, ,0,
4213,54168,EB E 3 ST FS SAINT GEORGES AVE,E 3RD ST @ SAINT GEORGES AVE,49.311865,-123.073677,ZN 99, ,0,
4214,54169,EB E 3 ST FS SAINT ANDREWS AVE,E 3RD ST @ SAINT ANDREWS AVE,49.310579,-123.070624,ZN 99, ,0,
3995,53954,EB E 3 ST FS MOODY AVE,E 3RD ST @ MOODY AVE,49.308433,-123.059819,ZN 99, ,0,
4472,54422,NB LILLOOET RD FS MT SEYMOUR PARKWAY,LILLOOET RD @ MT SEYMOUR PARKWAY,49.313086,-123.024687,ZN 99, ,0,
1766,51752,NB LILLOOET RD AT 1000 BLOCK,LILLOOET RD @ 1000 BLOCK,49.315778,-123.023902,ZN 99, ,0,
1767,51753,EB PURCELL WAY FS LILLOOET RD,PURCELL WAY @ LILLOOET RD,49.317471,-123.023477,ZN 99, ,0,
4473,54423,CAPILANO UNIVERSITY BAY 5,CAPILANO UNIVERSITY @ BAY 5,49.317677,-123.020748,ZN 99, ,0,
4568,54516,LONSDALE QUAY BAY 7,LONSDALE QUAY @ BAY 7,49.310742,-123.082912,ZN 99, ,0,
4215,54170,EB E 3 ST FS SAINT PATRICKS AVE,E 3RD ST @ SAINT PATRICKS AVE,49.309251,-123.067603,ZN 99, ,0,
11598,53955,EB COTTON RD NS BROOKSBANK AVE,COTTON RD @ BROOKSBANK AVE,49.307215,-123.040891,ZN 99, ,0,
1765,51751,NB OLD LILLOOET RD FS PREMIER ST,OLD LILLOOET RD @ PREMIER ST,49.313480,-123.027014,ZN 99, ,0,
4225,54180,NB E GRAND BLVD FS E 17 ST,GRAND BLVD EAST @ E 17TH ST,49.324232,-123.056185,ZN 99, ,0,
4011,53970,NB E GRAND BLVD FS E 19 ST,GRAND BLVD EAST @ E 19TH ST,49.326339,-123.056093,ZN 99, ,0,
4012,53971,EB LYNN VALLEY RD NS MORGAN RD,LYNN VALLEY RD @ MORGAN RD,49.329003,-123.053146,ZN 99, ,0,
4014,53973,EB LYNN VALLEY RD FS MOLLIE NYE WAY,LYNN VALLEY RD @ MOLLIE NYE WAY,49.332125,-123.047239,ZN 99, ,0,
4232,54186,NB LYNN VALLEY RD FS BURRILL AVE,LYNN VALLEY RD @ BURRILL AVE,49.343711,-123.025698,ZN 99, ,0,
4233,54187,NB LYNN VALLEY RD FS LANGWORTHY ST,LYNN VALLEY RD @ LANGWORTHY ST,49.345092,-123.024599,ZN 99, ,0,
4217,54172,NB QUEENSBURY AVE FS E 4 ST,QUEENSBURY AVE @ E 4TH ST,49.309693,-123.057121,ZN 99, ,0,
4218,54173,NB QUEENSBURY AVE FS E 7 ST,QUEENSBURY AVE @ E 7TH ST,49.312736,-123.057030,ZN 99, ,0,
4220,54175,NB E GRAND BLVD FS E 9 ST,GRAND BLVD EAST @ E 9TH ST,49.315862,-123.056417,ZN 99, ,0,
4221,54176,NB E GRAND BLVD FS E 11 ST,GRAND BLVD EAST @ E 11TH ST,49.317961,-123.056363,ZN 99, ,0,
4222,54177,WB E 13 ST FS E GRAND BLVD,E 13 ST @ E GRAND BLVD,49.319874,-123.056946,ZN 99, ,0,
4321,54274,SB LONSDALE AVE FS KENSINGTON CRES,LONSDALE AVE @ KENSINGTON CRES,49.342092,-123.071993,ZN 99, ,0,
4322,54275,SB LONSDALE AVE FS CARISBROOKE CRES,LONSDALE AVE @ CARISBROOKE CRES,49.341224,-123.072008,ZN 99, ,0,
4323,54276,SB LONSDALE AVE FS W OSBORNE RD,LONSDALE AVE @ W OSBORNE RD,49.339916,-123.072020,ZN 99, ,0,
4324,54277,SB LONSDALE AVE FS W WINDSOR RD,LONSDALE AVE @ W WINDSOR RD,49.338019,-123.072049,ZN 99, ,0,
4527,54273,SB LONSDALE AVE FS W BALMORAL RD,LONSDALE AVE @ W BALMORAL RD,49.343917,-123.071968,ZN 99, ,0,
1769,51755,SB LILLOOET RD FS PURCELL WAY,LILLOOET RD @ PURCELL WAY,49.317204,-123.024083,ZN 99, ,0,
1770,51756,SB LILLOOET RD NS MT SEYMOUR PARKWAY,LILLOOET RD @ MT SEYMOUR PARKWAY,49.312986,-123.025195,ZN 99, ,0,
4474,54424,PHIBBS EXCHANGE BAY 10,PHIBBS EXCHANGE @ BAY 10,49.305313,-123.028459,ZN 99, ,0,
4477,54427,NB CHESTERFIELD AVE FS W 2 ST,CHESTERFIELD AVE @ W 2ND ST,49.314235,-123.080618,ZN 99, ,0,
4326,54279,WB W 3 ST FS CHESTERFIELD AVE,W 3RD ST @ CHESTERFIELD AVE,49.315136,-123.080729,ZN 99, ,0,
4327,54280,WB W 3 ST FS MAHON AVE,W 3RD ST @ MAHON AVE,49.316465,-123.083796,ZN 99, ,0,
4328,54281,WB W 3 ST NS FORBES AVE,W 3RD ST @ FORBES AVE,49.317037,-123.085089,ZN 99, ,0,
4478,54428,WB MARINE DR FS MACKAY AVE,MARINE DR @ MACKAY AVE,49.323913,-123.103303,ZN 99, ,0,
4487,54437,WB MARINE DR FS PHILIP AVE,MARINE DR @ PHILIP AVE,49.323998,-123.113889,ZN 99, ,0,
4488,54438,WB MARINE DR FS BOWSER AVE,MARINE DR @ BOWSER AVE,49.324013,-123.116613,ZN 99, ,0,
4489,54439,WB MARINE DR FS GARDEN AVE,MARINE DR @ GARDEN AVE,49.324031,-123.119519,ZN 99, ,0,
11868,61776,EB MARINE DR NS SOUTH MALL ACCESS,MARINE DR @ SOUTH MALL ACCESS,49.326681,-123.141218,ZN 99, ,0,
8613,58161,SB LILLOOET RD AT 1000 BLOCK,LILLOOET RD @ 1000 BLOCK,49.315720,-123.024145,ZN 99, ,0,
